Data Source,World Development Indicators,,,,,,,,,,,,
,,,,,,,,,,,,,
Last Updated Date,2025-10-07,,,,,,,,,,,,
,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Latin America & Caribbean,LCN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,76.65541757,76.3520416,76.28356728,76.09057547,75.87833448,71.74098066,74.06637121,74.95623594,74.70673626,74.55539828
Least developed countries: UN classification,LDC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,75.925615,75.46364791,75.13694526,74.99048357,74.76118493,73.99692613,73.87129311,74.16244395,74.61644505,74.5132332
Low income,LIC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,72.98594651,72.56117488,72.07961786,72.04362178,71.8963363,71.02103597,71.13499709,71.77500499,72.65061452,72.41932833
Liechtenstein,LIE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,
Sri Lanka,LKA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,73.716,73.933,73.583,72.113,72.195,71.145,70.141,69.622,69.836,69.698
Lower middle income,LMC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,77.52089265,77.29294247,76.94583989,76.72465711,76.47375926,75.52018914,75.85688505,76.22567782,76.33775025,76.45629836
Low & middle income,LMY,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,76.29331895,75.97691517,75.6199313,75.36311766,75.08129119,73.61537804,74.20721386,74.36842577,74.46924738,74.3608966
Lesotho,LSO,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,71.827,70.704,69.553,68.374,67.171,66.528,66.334,68.045,67.902,67.658
Late-demographic dividend,LTE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,75.60240104,75.2004936,74.70606627,74.27030246,73.83142069,72.26533943,73.10762957,72.38600619,72.2958941,71.90624959
Lithuania,LTU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,64.882,66.014,66.416,67.621,67.829,68.867,68.036,68.206,68.623,68.538
Luxembourg,LUX,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,65.516,64.598,63.462,63.771,65.125,64.253,65.997,64.855,65.807,65.496
Latvia,LVA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,67.399,67.074,67.802,68.305,67.918,68.509,67.234,67.749,67.742,67.304
"Macao SAR, China",MAC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,76.506,75.221,75.482,75.84,75.542,74.413,75.284,73.538,73.09,72.709
St. Martin (French part),MAF,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,
Morocco,MAR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,70.472,69.688,68.421,69.176,69.948,68.295,69.717,68.841,68.687,68.435
Monaco,MCO,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,
Moldova,MDA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,71.171,71.078,69.417,67.822,70.544,71.631,74.778,73.748,71.564,71.747
Madagascar,MDG,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,88.851,88.527,88.241,88.003,87.788,86.998,87.361,87.645,87.596,87.615
Maldives,MDV,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,69.309,70.065,72.245,74.466,76.738,75.498,76.923,76.158,75.972,76.449
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,73.44270752,73.48159786,73.24058138,73.34570563,73.28165124,71.97917758,72.64134892,73.09501605,73.06172533,72.95131435
Mexico,MEX,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,78.568,78.273,78.237,78.165,78.057,72.492,76.673,77.314,77.55,77.42
Marshall Islands,MHL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,
Middle income,MIC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,76.51742378,76.21183164,75.86758746,75.59970697,75.31287918,73.80777425,74.43946533,74.56979945,74.60136408,74.50209772
North Macedonia,MKD,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,66.418,66.538,65.841,65.083,63.897,63.107,63.12,64.48,64.117,63.677
Mali,MLI,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,79.759,80.01,80.258,80.167,80.023,80.957,79.148,80.417,80.311,80.29
Malta,MLT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,68.255,67.91,68.498,69.889,70.74,70.883,71.502,71.308,71.587,71.479
Myanmar,MMR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,78.95,77.864,76.736,76.628,75.071,75.973,69.716,69.658,69.794,69.708
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,72.16513768,72.10110722,71.86718082,71.99403916,71.8635667,70.62573181,71.45162717,71.80975056,71.71402367,71.54753716
Montenegro,MNE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,59.292,60.555,60.781,62.492,63.075,58.194,55.535,55.898,55.714,55.446
Mongolia,MNG,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,66.168,64.948,65.829,68.051,72.108,69.678,68.426,69.649,68.96,68.46
Northern Mariana Islands,MNP,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,
Mozambique,MOZ,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,80.093,80.028,79.954,79.889,79.834,79.075,78.9,80.136,79.834,79.792
Mauritania,MRT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,59.043,58.278,57.507,57.421,57.291,56.733,56.668,57.384,57.098,56.896
Mauritius,MUS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,74.256,73.819,73.953,72.822,72.932,68.494,64.993,69.079,68.527,68.273
Malawi,MWI,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,74.409,73.332,72.229,71.873,71.48,73.871,71.027,71.451,71.442,71.127
Malaysia,MYS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,78.178,77.803,77.694,78.046,78.421,78.063,78.423,78.302,78.336,78.367
North America,NAC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,68.87343748,68.97117049,68.91219152,68.87309981,68.99315797,67.55601754,67.62133762,67.76223482,67.78269603,67.60908191
Namibia,NAM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,65.328,65.856,64.27,62.663,62.825,61.745,61.949,63.153,63.312,63.288
New Caledonia,NCL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,67.705,66.39,65.051,63.657,62.201,62.148,62.331,62.823,62.43,61.991
Niger,NER,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,84.8,84.843,84.885,84.927,84.968,84.16,84.076,84.613,84.762,84.708
Nigeria,NGA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,85.003,85.312,85.438,85.479,85.496,85.806,85.718,85.656,84.479,84.427
Nicaragua,NIC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.963,82.783,82.606,82.568,82.517,81.73,82.632,82.052,81.848,81.711
Netherlands,NLD,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,72.322,71.862,71.452,71.687,71.786,71.315,71.173,71.887,72.326,72.154
Norway,NOR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,68.864,68.55,67.629,67.805,68.238,67.971,69.301,69.869,68.631,68.529
Nepal,NPL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,55.257,54.679,54.2,53.826,53.953,53.31,53.435,53.68,53.782,53.697
Nauru,NRU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,
New Zealand,NZL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,74.233,75.289,76.248,75.974,75.19,75.194,75.343,75.627,76.221,76.125
OECD members,OED,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,68.97502648,68.99367721,69.03923948,69.10724918,69.04627135,67.54262026,68.14991456,68.49514522,68.55194201,68.42462883
Oman,OMN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,87.406,87.907,88.259,88.469,88.519,84.357,84.906,87.395,87.131,86.998
Other small states,OSS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,65.9638218,66.0516677,66.17787809,66.26538976,66.46417344,65.27779147,64.95812309,65.93687789,65.68409457,65.54984744
Pakistan,PAK,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,78.943,79.072,79.186,79.288,78.886,78.795,80.123,80.103,80.281,80.35
Panama,PAN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,80.006,80.403,79.685,80.825,80.851,77.026,76.929,80.73,77.802,77.622
Peru,PER,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,84.294,83.174,84.749,84.653,84.828,78.185,79.192,82.419,80.483,80.47
Philippines,PHL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,74.436,75.275,73.525,72.705,72.591,67.07,69,72.74,72.653,72.325
Palau,PLW,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,
Papua New Guinea,PNG,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,50.644,50.972,51.323,51.723,52.061,51.928,52.401,53.265,53.249,53.324
Poland,POL,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,65.223,65.594,66.005,65.847,65.979,66.101,66.718,66.593,66.5,66.171
Pre-demographic dividend,PRE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,76.8213351,76.69445304,76.2497062,76.12708439,75.99722949,75.2014971,75.54999439,75.93426696,76.26598003,76.16929774
Puerto Rico (US),PRI,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,49.169,49.163,49.091,49.741,50.052,49.742,48.277,50.148,50.256,50.193
"Korea, Dem. People's Rep.",PRK,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,86.747,86.739,86.735,86.729,86.725,85.516,85.393,86.735,86.724,86.724
Portugal,PRT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,64.04,64.021,64.39,64.218,64.102,62.615,61.791,62.547,63.116,62.89
Paraguay,PRY,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,81.034,83.485,84.267,84.364,84.581,83.202,84.076,82.277,82.623,82.622
West Bank and Gaza,PSE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,70.799,71.022,71.297,70.198,71.143,66.394,70.215,72.096,,
Pacific island small states,PSS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,76.90971649,76.92138125,76.77969255,76.48407493,76.24844792,75.34948512,75.19097885,76.0105176,75.92949828,75.81811641
Post-demographic dividend,PST,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,67.23243198,67.26813712,67.30005055,67.39122276,67.41873312,66.46193827,66.50861253,66.98126582,67.0167027,66.86066831
French Polynesia,PYF,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,62.866,62.6,62.148,61.748,61.271,60.253,59.966,59.813,59.194,58.593
Qatar,QAT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,95.498,95.503,95.543,95.667,95.858,95.871,94.687,95.365,95.599,95.588
Romania,ROU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,60.812,60.55,61.275,61.524,61.869,62.047,63.015,62.857,62.111,61.866
Russian Federation,RUS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,71.351,71.565,71.156,70.941,70.04,69.552,70.226,69.915,69.497,68.84
Rwanda,RWA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,67.461,67.151,66.801,67.24,65.693,69.257,64.35,66.14,69.791,69.636
South Asia,SAS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,77.8807034,77.51733399,77.31582804,76.94856632,76.61047561,75.74472998,76.03184511,76.3533658,76.72812555,76.99041531
Saudi Arabia,SAU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,79.084,79.816,79.213,79.542,81.389,80.834,79.968,80.562,80.784,80.746
Sudan,SDN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,66.83,65.835,64.796,63.88,63.178,62.151,61.636,61.65,,
Senegal,SEN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,57.266,61.796,56.793,60.533,64.246,63.593,63.966,63.578,63.37,63.463
Singapore,SGP,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,77,76.518,76.523,75.796,75.658,75.207,76.542,76.093,76.273,76.786
Solomon Islands,SLB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,86.162,86.066,86.039,86.015,86.019,85.198,85.191,86.326,86.222,86.233
Sierra Leone,SLE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,57.326,57.041,56.754,56.465,56.059,55.525,55.644,56.215,56.065,55.859
El Salvador,SLV,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,74.606,74.997,75.208,74.87,76.147,72.37,75.477,76.477,76.626,76.861
San Marino,SMR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,
"Somalia, Fed. Rep.",SOM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,47.669,47.59,47.473,47.33,47.213,46.761,46.754,47.098,47.094,47.053
Serbia,SRB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,60.105,61.602,61.944,62.456,62.253,61.447,64.888,65.574,65.438,65.439
Sub-Saharan Africa (excluding high income),SSA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,75.7124938,75.64566836,75.22547922,75.10346017,75.02220536,74.18598527,74.51233699,74.74663813,75.13811309,75.04818144
South Sudan,SSD,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,75.938,76.499,77.581,77.477,76.362,75.633,75.768,76.268,76.253,
Sub-Saharan Africa,SSF,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,76.75979899,76.5829798,76.08955481,75.86383576,75.67715503,74.75851588,74.99840368,75.17480333,75.49172547,75.40690821
Small states,SST,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,68.79185723,68.66782319,68.64527353,68.62280986,68.45950367,66.8755777,66.66055378,67.46444847,67.2195537,67.05494026
Sao Tome and Principe,STP,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,25.272,25.086,24.817,24.489,24.107,23.579,23.592,24.098,24.08,24.008
Suriname,SUR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,66.664,67.039,66.966,66.822,66.765,63.571,63.974,63.892,63.827,63.775
Slovak Republic,SVK,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,67.862,68.026,67.658,67.72,67.436,66.49,66.156,66.989,67.034,66.644
Slovenia,SVN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,63.068,61.708,63.693,64.271,63.424,62.524,63.293,64.227,63.817,63.447
Sweden,SWE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,67.339,67.508,67.786,67.776,67.874,67.759,67.839,68.265,68.273,68.208
Eswatini,SWZ,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,56.109,55.645,54.637,53.614,52.583,51.535,51.412,50.631,50.064,49.622
Sint Maarten (Dutch part),SXM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,
Seychelles,SYC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,
Syrian Arab Republic,SYR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,62.763,62.9,63.037,63.159,63.25,62.622,62.703,63.149,63.103,62.833
Turks and Caicos Islands,TCA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,
Chad,TCD,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,72.841,72.437,72.028,71.616,71.513,70.83,70.74,72.58,72.362,72.253
East Asia & Pacific (IDA & IBRD countries),TEA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,76.98081255,76.46404019,75.84025037,75.44224148,75.01909722,73.55785456,73.89738586,73.41879303,73.39279562,73.01429609
Europe & Central Asia (IDA & IBRD countries),TEC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,68.61857641,68.8713745,68.97890262,68.97497534,68.64725814,67.51013542,68.18903491,69.04465022,68.71439689,68.40895706
Togo,TGO,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,60.643,60.534,60.403,60.25,60.081,59.509,59.717,60.15,60.182,60.14
Thailand,THA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,77.922,76.921,76.179,76.527,75.485,75.454,75.251,75.318,75.06,74.693
Tajikistan,TJK,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,53.541,52.899,52.404,51.881,51.4,50.915,51.248,51.401,51.394,51.26
Turkmenistan,TKM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,47.365,47.198,47.026,46.869,46.715,45.552,45.588,46.807,46.588,46.504
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,77.03313031,76.71664988,76.64291388,76.43821301,76.22176362,72.04257555,74.42216118,75.26531004,75.00911708,74.85636666
Timor-Leste,TLS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,72.421,72.31,72.569,72.724,71.828,71.236,70.877,72.036,71.447,71.539
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,72.1734231,72.10771155,71.87068434,72.00515008,71.86805302,70.65228264,71.45945223,71.80792343,71.71402367,71.54753716
Tonga,TON,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,67.821,67.324,66.929,66.562,66.454,65.64,65.453,65.413,64.698,63.952
South Asia (IDA & IBRD),TSA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,77.8807034,77.51733399,77.31582804,76.94856632,76.61047561,75.74472998,76.03184511,76.3533658,76.72812555,76.99041531
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,76.75979899,76.5829798,76.08955481,75.86383576,75.67715503,74.75851588,74.99840368,75.17480333,75.49172547,75.40690821
Trinidad and Tobago,TTO,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,74.584,72.589,71.932,71.285,70.628,68.292,66.708,66.977,66.61,66.108
Tunisia,TUN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,69.7,69.601,69.345,70.729,72.024,67.725,66.562,66.205,65.717,65.359
Turkiye,TUR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,71.384,71.827,72.346,72.533,71.834,68.054,70.165,71.322,71.106,71.371
Tuvalu,TUV,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,
Tanzania,TZA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,87.954,87.8,87.671,87.576,87.495,84.923,87.067,87.373,87.444,87.438
Uganda,UGA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,77.032,75.01,72.753,77.297,80.787,82.774,83.972,85.781,85.38,85.382
Ukraine,UKR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,63.341,63.696,64.049,64.402,64.754,63.385,62.83,,,
Upper middle income,UMC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,75.61850313,75.23270586,74.88013664,74.55868875,74.22792498,72.19096584,73.08825876,72.95231125,72.89223207,72.56443227
Uruguay,URY,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,74.389,73.662,72.917,72.117,71.86,68.721,70.395,71.383,71.167,71.013
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,68.638,68.794,68.715,68.715,68.821,67.396,67.359,67.551,67.552,67.369
Uzbekistan,UZB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,73.337,73.364,73.455,73.441,73.377,72.04,72.787,72.741,72.546,72.266
St. Vincent and the Grenadines,VCT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,75.627,75.488,75.393,75.281,75.224,73.519,73.672,75.356,75.519,75.51
"Venezuela, RB",VEN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,75.579,75.026,74.273,72.269,68.646,64.646,64.706,68.645,68.661,68.356
British Virgin Islands,VGB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,64.374,63.823,64.648,59.978,56.699,57.095,57.965,58.765,58.855,58.714
Viet Nam,VNM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.417,81.79,82.197,82.408,82.088,80.025,78.677,79.434,78.987,78.595
Vanuatu,VUT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,66.582,65.756,64.921,64.079,63.227,62.635,61.83,63.428,63.432,63.106
World,WLD,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,74.8029682,74.57117236,74.2883777,74.09167967,73.84987622,72.48839986,72.99093095,73.19293794,73.26716898,73.1514029
Samoa,WSM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,67.803,67.367,67.33,65.203,62.743,59.894,57.613,56.519,55.734,54.946
Kosovo,XKX,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,,,,,,,,,,
"Yemen, Rep.",YEM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,58.503,59.013,59.455,59.802,60.102,59.693,59.517,60.553,60.706,60.496
South Africa,ZAF,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,65.046,65.499,65.937,65.234,65.227,61.267,62.431,63.519,64.57,64.498
Zambia,ZMB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,66.08,65.761,65.412,65.049,67.18,67.566,66.318,65.293,65.101,65.057
Zimbabwe,ZWE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,73.196,72.969,72.656,72.294,71.914,71.056,71.716,71.708,71.324,71.219
